0x101fd4650	SDV_StardewValley_Mobile_VirtualJoypad_OnTapHeldJoystick_0600674f	0x0600674f	StardewValley.Mobile.VirtualJoypad	OnTapHeldJoystick
0x101fd4ae4	SDV_StardewValley_Mobile_VirtualJoypad_get_showJoystick_06006750	0x06006750	StardewValley.Mobile.VirtualJoypad	get_showJoystick
0x101fd4cfc	SDV_StardewValley_Mobile_VirtualJoypad_UpdateJoystick_06006751	0x06006751	StardewValley.Mobile.VirtualJoypad	UpdateJoystick
0x101fd4fa4	SDV_StardewValley_Mobile_VirtualJoypad_get_joystickAngle_06006752	0x06006752	StardewValley.Mobile.VirtualJoypad	get_joystickAngle
0x101fd4fc8	SDV_StardewValley_Mobile_VirtualJoypad_BackupSizeAndPositions_06006753	0x06006753	StardewValley.Mobile.VirtualJoypad	BackupSizeAndPositions
0x101fd503c	SDV_StardewValley_Mobile_VirtualJoypad_RevertSizeAndPositions_06006754	0x06006754	StardewValley.Mobile.VirtualJoypad	RevertSizeAndPositions
0x101fd50cc	SDV_StardewValley_Mobile_VirtualJoypad_receiveLeftClick_06006755	0x06006755	StardewValley.Mobile.VirtualJoypad	receiveLeftClick
0x101fd58b8	SDV_StardewValley_Mobile_VirtualJoypad_releaseLeftClick_06006756	0x06006756	StardewValley.Mobile.VirtualJoypad	releaseLeftClick
0x101fd59b4	SDV_StardewValley_Mobile_VirtualJoypad_update_06006757	0x06006757	StardewValley.Mobile.VirtualJoypad	update
0x101fd5c5c	SDV_StardewValley_Mobile_VirtualJoypad_UpdateSliderPosition_06006758	0x06006758	StardewValley.Mobile.VirtualJoypad	UpdateSliderPosition
0x101fd5ce0	SDV_StardewValley_Mobile_VirtualJoypad_UpdateButtonSizes_06006759	0x06006759	StardewValley.Mobile.VirtualJoypad	UpdateButtonSizes
0x101fd5ec4	SDV_StardewValley_Mobile_VirtualJoypad_UpdateButtonScales_0600675a	0x0600675a	StardewValley.Mobile.VirtualJoypad	UpdateButtonScales
0x101fd5fd8	SDV_StardewValley_Mobile_VirtualJoypad_MoveButtonPositions_0600675b	0x0600675b	StardewValley.Mobile.VirtualJoypad	MoveButtonPositions
0x101fd6280	SDV_StardewValley_Mobile_VirtualJoypad_get_showJoypad_0600675c	0x0600675c	StardewValley.Mobile.VirtualJoypad	get_showJoypad
0x101fd62a4	SDV_StardewValley_Mobile_VirtualJoypad_set_showJoypad_0600675d	0x0600675d	StardewValley.Mobile.VirtualJoypad	set_showJoypad
0x101fd638c	SDV_StardewValley_Mobile_VirtualJoypad_UpdateButtonToogleBounds_0600675e	0x0600675e	StardewValley.Mobile.VirtualJoypad	UpdateButtonToogleBounds
0x101fd6704	SDV_StardewValley_Mobile_VirtualJoypad_CheckForManualWeaponControlTaps_0600675f	0x0600675f	StardewValley.Mobile.VirtualJoypad	CheckForManualWeaponControlTaps
0x101fd6764	SDV_StardewValley_Mobile_VirtualJoypad_get_TouchingTwoOrMoreButtons_06006760	0x06006760	StardewValley.Mobile.VirtualJoypad	get_TouchingTwoOrMoreButtons
0x101fd67b0	SDV_StardewValley_Mobile_VirtualJoypad_get_TouchingJoystickOrButton_06006761	0x06006761	StardewValley.Mobile.VirtualJoypad	get_TouchingJoystickOrButton
0x101fd67f0	SDV_StardewValley_Mobile_VirtualJoypad_get_ButtonAPressed_06006762	0x06006762	StardewValley.Mobile.VirtualJoypad	get_ButtonAPressed
0x101fd6828	SDV_StardewValley_Mobile_VirtualJoypad_get_ButtonBPressed_06006763	0x06006763	StardewValley.Mobile.VirtualJoypad	get_ButtonBPressed
0x101fd6860	SDV_StardewValley_Mobile_VirtualJoypad_CheckForTapAttackJoystick_06006764	0x06006764	StardewValley.Mobile.VirtualJoypad	CheckForTapAttackJoystick
