index	namespace	metadata_type_name	source_file	status	bytes
4		DontLoadDefaultSetting	DontLoadDefaultSetting.cs	ok	136
5		FrameRateCounter	FrameRateCounter.cs	ok	1234
6		ObjToStr	ObjToStr.cs	ok	3874
7	ContentManifest	CHJsonParser	ContentManifest/CHJsonParser.cs	ok	312
8	ContentManifest	ContentHashParser	ContentManifest/ContentHashParser.cs	ok	299
9	ContentManifest.Internal	CHArray	ContentManifest.Internal/CHArray.cs	ok	1035
10	ContentManifest.Internal	CHBoolean	ContentManifest.Internal/CHBoolean.cs	ok	1010
11	ContentManifest.Internal	CHElement	ContentManifest.Internal/CHElement.cs	ok	262
12	ContentManifest.Internal	CHJson	ContentManifest.Internal/CHJson.cs	ok	213
13	ContentManifest.Internal	CHJsonParserContext	ContentManifest.Internal/CHJsonParserContext.cs	ok	592
14	ContentManifest.Internal	CHNumber	ContentManifest.Internal/CHNumber.cs	ok	2392
15	ContentManifest.Internal	CHObject	ContentManifest.Internal/CHObject.cs	ok	1366
16	ContentManifest.Internal	CHParsable	ContentManifest.Internal/CHParsable.cs	ok	113
17	ContentManifest.Internal	CHString	ContentManifest.Internal/CHString.cs	ok	2093
18	ContentManifest.Internal	CHValue	ContentManifest.Internal/CHValue.cs	ok	2020
19	ContentManifest.Internal	CHValueEnum	ContentManifest.Internal/CHValueEnum.cs	ok	128
20	ContentManifest.Internal	CHValueUnion	ContentManifest.Internal/CHValueUnion.cs	ok	434
21	Force.DeepCloner	DeepClonerExtensions	Force.DeepCloner/DeepClonerExtensions.cs	ok	1135
22	Force.DeepCloner.Helpers	ClonerToExprGenerator	Force.DeepCloner.Helpers/ClonerToExprGenerator.cs	ok	9631
23	Force.DeepCloner.Helpers	DeepCloneState	Force.DeepCloner.Helpers/DeepCloneState.cs	ok	4224
24	Force.DeepCloner.Helpers	DeepClonerCache	Force.DeepCloner.Helpers/DeepClonerCache.cs	ok	2191
25	Force.DeepCloner.Helpers	DeepClonerExprGenerator	Force.DeepCloner.Helpers/DeepClonerExprGenerator.cs	ok	7322
26	Force.DeepCloner.Helpers	DeepClonerGenerator	Force.DeepCloner.Helpers/DeepClonerGenerator.cs	ok	5682
27	Force.DeepCloner.Helpers	DeepClonerSafeTypes	Force.DeepCloner.Helpers/DeepClonerSafeTypes.cs	ok	2774
28	Force.DeepCloner.Helpers	ReflectionHelper	Force.DeepCloner.Helpers/ReflectionHelper.cs	ok	2264
29	Force.DeepCloner.Helpers	ShallowClonerGenerator	Force.DeepCloner.Helpers/ShallowClonerGenerator.cs	ok	479
30	Force.DeepCloner.Helpers	ShallowObjectCloner	Force.DeepCloner.Helpers/ShallowObjectCloner.cs	ok	1412
31	Ionic.Crc	CRC32	Ionic.Crc/CRC32.cs	ok	4872
32	Ionic.Crc	CrcCalculatorStream	Ionic.Crc/CrcCalculatorStream.cs	ok	2982
33	Ionic.Zlib	Adler	Ionic.Zlib/Adler.cs	ok	1311
34	Ionic.Zlib	BlockState	Ionic.Zlib/BlockState.cs	ok	103
35	Ionic.Zlib	CompressionLevel	Ionic.Zlib/CompressionLevel.cs	ok	279
36	Ionic.Zlib	CompressionMode	Ionic.Zlib/CompressionMode.cs	ok	78
37	Ionic.Zlib	CompressionStrategy	Ionic.Zlib/CompressionStrategy.cs	ok	93
38	Ionic.Zlib	DeflateFlavor	Ionic.Zlib/DeflateFlavor.cs	ok	76
39	Ionic.Zlib	DeflateManager	Ionic.Zlib/DeflateManager.cs	ok	29779
40	Ionic.Zlib	FlushType	Ionic.Zlib/FlushType.cs	ok	88
41	Ionic.Zlib	GZipStream	Ionic.Zlib/GZipStream.cs	ok	7184
42	Ionic.Zlib	InfTree	Ionic.Zlib/InfTree.cs	ok	12421
43	Ionic.Zlib	InflateBlocks	Ionic.Zlib/InflateBlocks.cs	ok	13304
44	Ionic.Zlib	InflateCodes	Ionic.Zlib/InflateCodes.cs	ok	14511
45	Ionic.Zlib	InflateManager	Ionic.Zlib/InflateManager.cs	ok	7921
46	Ionic.Zlib	InternalConstants	Ionic.Zlib/InternalConstants.cs	ok	559
47	Ionic.Zlib	InternalInflateConstants	Ionic.Zlib/InternalInflateConstants.cs	ok	226
48	Ionic.Zlib	SharedUtils	Ionic.Zlib/SharedUtils.cs	ok	770
49	Ionic.Zlib	StaticTree	Ionic.Zlib/StaticTree.cs	ok	3816
50	Ionic.Zlib	Tree	Ionic.Zlib/Tree.cs	ok	8256
51	Ionic.Zlib	ZlibBaseStream	Ionic.Zlib/ZlibBaseStream.cs	ok	11717
52	Ionic.Zlib	ZlibCodec	Ionic.Zlib/ZlibCodec.cs	ok	5583
53	Ionic.Zlib	ZlibConstants	Ionic.Zlib/ZlibConstants.cs	ok	460
54	Ionic.Zlib	ZlibException	Ionic.Zlib/ZlibException.cs	ok	247
55	Ionic.Zlib	ZlibStream	Ionic.Zlib/ZlibStream.cs	ok	4504
56	Ionic.Zlib	ZlibStreamFlavor	Ionic.Zlib/ZlibStreamFlavor.cs	ok	88
57	LWJGL	LZ4	LWJGL/LZ4.cs	ok	1385
58	Microsoft.CodeAnalysis	EmbeddedAttribute	Microsoft.CodeAnalysis/EmbeddedAttribute.cs	ok	199
59	Netcode	AbstractNetEvent1`1	Netcode/AbstractNetEvent1.cs	ok	2775
60	Netcode	AbstractNetSerializable	Netcode/AbstractNetSerializable.cs	ok	4695
61	Netcode	BinaryReaderWriterExtensions	Netcode/BinaryReaderWriterExtensions.cs	ok	4197
62	Netcode	FieldChange`2	Netcode/FieldChange.cs	ok	122
63	Netcode	ILoggingWriter	Netcode/ILoggingWriter.cs	ok	95
64	Netcode	INetObject`1	Netcode/INetObject.cs	ok	108
65	Netcode	INetRoot	Netcode/INetRoot.cs	ok	130
66	Netcode	INetSerializable	Netcode/INetSerializable.cs	ok	529
67	Netcode	InterpolationCancellable	Netcode/InterpolationCancellable.cs	ok	95
68	Netcode	NetArray`2	Netcode/NetArray.cs	ok	5193
69	Netcode	NetBool	Netcode/NetBool.cs	ok	671
70	Netcode	NetByte	Netcode/NetByte.cs	ok	673
71	Netcode	NetClock	Netcode/NetClock.cs	ok	1101
72	Netcode	NetCollection`1	Netcode/NetCollection.cs	ok	4689
73	Netcode	NetColor	Netcode/NetColor.cs	ok	1367
74	Netcode	NetDictionary`5	Netcode/NetDictionary.cs	ok	21521
75	Netcode	NetDouble	Netcode/NetDouble.cs	ok	846
76	Netcode	NetEnum`1	Netcode/NetEnum.cs	ok	1323
77	Netcode	NetEvent0	Netcode/NetEvent0.cs	ok	1216
78	Netcode	NetEvent1Field`2	Netcode/NetEvent1Field.cs	ok	467
79	Netcode	NetEvent1`1	Netcode/NetEvent1.cs	ok	369
80	Netcode	NetEventArg	Netcode/NetEventArg.cs	ok	139
81	Netcode	NetEventBinary	Netcode/NetEventBinary.cs	ok	1050
82	Netcode	NetExtendableRef`2	Netcode/NetExtendableRef.cs	ok	2279
83	Netcode	NetFieldBase`2	Netcode/NetFieldBase.cs	ok	6494
84	Netcode	NetFieldDictionary`5	Netcode/NetFieldDictionary.cs	ok	789
85	Netcode	NetField`2	Netcode/NetField.cs	ok	748
86	Netcode	NetFields	Netcode/NetFields.cs	ok	5594
87	Netcode	NetFloat	Netcode/NetFloat.cs	ok	820
88	Netcode	NetGuid	Netcode/NetGuid.cs	ok	686
89	Netcode	NetGuidDictionary`2	Netcode/NetGuidDictionary.cs	ok	574
90	Netcode	NetHashSet`1	Netcode/NetHashSet.cs	ok	6151
91	Netcode	NetHelper	Netcode/NetHelper.cs	ok	242
92	Netcode	NetInt	Netcode/NetInt.cs	ok	957
93	Netcode	NetIntDelta	Netcode/NetIntDelta.cs	ok	1656
94	Netcode	NetIntHashSet	Netcode/NetIntHashSet.cs	ok	269
95	Netcode	NetIntList	Netcode/NetIntList.cs	ok	686
96	Netcode	NetList`2	Netcode/NetList.cs	ok	7926
97	Netcode	NetLong	Netcode/NetLong.cs	ok	830
98	Netcode	NetLongList	Netcode/NetLongList.cs	ok	695
99	Netcode	NetNullableEnum`1	Netcode/NetNullableEnum.cs	ok	1737
100	Netcode	NetObjectArray`1	Netcode/NetObjectArray.cs	ok	317
101	Netcode	NetObjectList`1	Netcode/NetObjectList.cs	ok	320
102	Netcode	NetObjectShrinkList`1	Netcode/NetObjectShrinkList.cs	ok	5704
103	Netcode	NetPoint	Netcode/NetPoint.cs	ok	1753
104	Netcode	NetRectangle	Netcode/NetRectangle.cs	ok	2669
105	Netcode	NetRefBase`2	Netcode/NetRefBase.cs	ok	5153
106	Netcode	NetRefTypes	Netcode/NetRefTypes.cs	ok	2037
107	Netcode	NetRef`1	Netcode/NetRef.cs	ok	196
108	Netcode	NetRootDictionary`2	Netcode/NetRootDictionary.cs	ok	3987
109	Netcode	NetRoot`1	Netcode/NetRoot.cs	ok	2663
110	Netcode	NetRotation	Netcode/NetRotation.cs	ok	1068
111	Netcode	NetString	Netcode/NetString.cs	ok	1143
112	Netcode	NetStringHashSet	Netcode/NetStringHashSet.cs	ok	396
113	Netcode	NetStringList	Netcode/NetStringList.cs	ok	288
114	Netcode	NetVector2	Netcode/NetVector2.cs	ok	5445
115	Netcode	NetVector2HashSet	Netcode/NetVector2HashSet.cs	ok	408
116	Netcode	NetVersion	Netcode/NetVersion.cs	ok	2877
117	Netcode	SerializationCollectionFacade`1	Netcode/SerializationCollectionFacade.cs	ok	519
118	Netcode	SerializationFacade`1	Netcode/SerializationFacade.cs	ok	539
119	Netcode.Validation	NetFieldValidator	Netcode.Validation/NetFieldValidator.cs	ok	2017
120	Netcode.Validation	NetFieldValidatorEntry	Netcode.Validation/NetFieldValidatorEntry.cs	ok	1489
121	Netcode.Validation	NotImplicitNetFieldAttribute	Netcode.Validation/NotImplicitNetFieldAttribute.cs	ok	145
122	Netcode.Validation	NotNetFieldAttribute	Netcode.Validation/NotNetFieldAttribute.cs	ok	137
123	Sickhead.Engine.Util	MemberInfoExtensions	Sickhead.Engine.Util/MemberInfoExtensions.cs	ok	2837
124	StardewValley	AbortNetSynchronizerException	StardewValley/AbortNetSynchronizerException.cs	ok	100
125	StardewValley	AnimalHouse	StardewValley/AnimalHouse.cs	ok	6252
126	StardewValley	AnimatedSprite	StardewValley/AnimatedSprite.cs	ok	14975
127	StardewValley	ArgUtility	StardewValley/ArgUtility.cs	ok	17737
128	StardewValley	Background	StardewValley/Background.cs	ok	11361
129	StardewValley	BatTemporarySprite	StardewValley/BatTemporarySprite.cs	ok	1787
130	StardewValley	Buff	StardewValley/Buff.cs	ok	5227
131	StardewValley	BuildingPaintColor	StardewValley/BuildingPaintColor.cs	ok	3511
132	StardewValley	BuildingPainter	StardewValley/BuildingPainter.cs	ok	3360
133	StardewValley	BundleGenerator	StardewValley/BundleGenerator.cs	ok	6223
134	StardewValley	ButtonCollection	StardewValley/ButtonCollection.cs	ok	5786
135	StardewValley	CachedMultiplayerMap	StardewValley/CachedMultiplayerMap.cs	ok	231
136	StardewValley	ChangeType	StardewValley/ChangeType.cs	ok	75
137	StardewValley	CharEnteredHandler	StardewValley/CharEnteredHandler.cs	ok	104
138	StardewValley	Character	StardewValley/Character.cs	ok	38704
139	StardewValley	CharacterEventArgs	StardewValley/CharacterEventArgs.cs	ok	503
140	StardewValley	ChatCommands	StardewValley/ChatCommands.cs	ok	21359
141	StardewValley	Chunk	StardewValley/Chunk.cs	ok	2924
142	StardewValley	CollisionMask	StardewValley/CollisionMask.cs	ok	356
143	StardewValley	CosmeticDebris	StardewValley/CosmeticDebris.cs	ok	2704
144	StardewValley	CraftingRecipe	StardewValley/CraftingRecipe.cs	ok	17549
145	StardewValley	Crop	StardewValley/Crop.cs	ok	32909
146	StardewValley	CueWrapper	StardewValley/CueWrapper.cs	ok	1674
147	StardewValley	DataLoader	StardewValley/DataLoader.cs	ok	13946
148	StardewValley	Debris	StardewValley/Debris.cs	ok	27633
149	StardewValley	DebugCommands	StardewValley/DebugCommands.cs	ok	176531
150	StardewValley	DebugMetricsComponent	StardewValley/DebugMetricsComponent.cs	ok	5647
151	StardewValley	DebugTimings	StardewValley/DebugTimings.cs	ok	1937
152	StardewValley	DebugTools	StardewValley/DebugTools.cs	ok	2872
153	StardewValley	DelayedAction	StardewValley/DelayedAction.cs	ok	7290
154	StardewValley	DesktopClipboard	StardewValley/DesktopClipboard.cs	ok	2100
155	StardewValley	Dialogue	StardewValley/Dialogue.cs	ok	51105
156	StardewValley	DialogueLine	StardewValley/DialogueLine.cs	ok	368
157	StardewValley	DisposableList`1	StardewValley/DisposableList.cs	ok	953
158	StardewValley	DummyCue	StardewValley/DummyCue.cs	ok	807
159	StardewValley	DummySoundBank	StardewValley/DummySoundBank.cs	ok	659
160	StardewValley	Event	StardewValley/Event.cs	ok	478903
161	StardewValley	EventContext	StardewValley/EventContext.cs	ok	631
162	StardewValley	EventScript_GreenTea	StardewValley/EventScript_GreenTea.cs	ok	27578
163	StardewValley	Farm	StardewValley/Farm.cs	ok	51179
164	StardewValley	FarmAnimal	StardewValley/FarmAnimal.cs	ok	65503
165	StardewValley	Farmer	StardewValley/Farmer.cs	ok	244977
166	StardewValley	FarmerPair	StardewValley/FarmerPair.cs	ok	846
167	StardewValley	FarmerRenderer	StardewValley/FarmerRenderer.cs	ok	37562
168	StardewValley	FarmerSprite	StardewValley/FarmerSprite.cs	ok	58018
169	StardewValley	FarmerTeam	StardewValley/FarmerTeam.cs	ok	48017
170	StardewValley	Fence	StardewValley/Fence.cs	ok	23338
171	StardewValley	Friendship	StardewValley/Friendship.cs	ok	4385
172	StardewValley	FriendshipStatus	StardewValley/FriendshipStatus.cs	ok	109
173	StardewValley	Game1	StardewValley/Game1.cs	ok	491700
174	StardewValley	GameLocation	StardewValley/GameLocation.cs	ok	549151
175	StardewValley	GameRunner	StardewValley/GameRunner.cs	ok	10969
176	StardewValley	GameStateQuery	StardewValley/GameStateQuery.cs	ok	71666
177	StardewValley	HUDMessage	StardewValley/HUDMessage.cs	ok	7369
178	StardewValley	HairStyleMetadata	StardewValley/HairStyleMetadata.cs	ok	264
179	StardewValley	HouseRenovation	StardewValley/HouseRenovation.cs	ok	11029
180	StardewValley	IAnimalLocation	StardewValley/IAnimalLocation.cs	ok	540
181	StardewValley	ICue	StardewValley/ICue.cs	ok	549
182	StardewValley	ICustomEventScript	StardewValley/ICustomEventScript.cs	ok	248
183	StardewValley	IHaveModData	StardewValley/IHaveModData.cs	ok	181
184	StardewValley	IKeyboardSubscriber	StardewValley/IKeyboardSubscriber.cs	ok	293
185	StardewValley	ISalable	StardewValley/ISalable.cs	ok	1030
186	StardewValley	ISittable	StardewValley/ISittable.cs	ok	534
187	StardewValley	ISoundBank	StardewValley/ISoundBank.cs	ok	422
188	StardewValley	InputButton	StardewValley/InputButton.cs	ok	1342
189	StardewValley	InputState	StardewValley/InputState.cs	ok	2705
190	StardewValley	InstanceGame	StardewValley/InstanceGame.cs	ok	1682
191	StardewValley	InstanceStatics	StardewValley/InstanceStatics.cs	ok	127
192	StardewValley	InstancedStatic	StardewValley/InstancedStatic.cs	ok	127
193	StardewValley	InteriorDoor	StardewValley/InteriorDoor.cs	ok	4482
194	StardewValley	InteriorDoorDictionary	StardewValley/InteriorDoorDictionary.cs	ok	3547
195	StardewValley	IslandGemBird	StardewValley/IslandGemBird.cs	ok	6567
196	StardewValley	Item	StardewValley/Item.cs	ok	19816
197	StardewValley	ItemContextTagManager	StardewValley/ItemContextTagManager.cs	ok	10963
198	StardewValley	ItemRegistry	StardewValley/ItemRegistry.cs	ok	9285
199	StardewValley	ItemStockInformation	StardewValley/ItemStockInformation.cs	ok	978
200	StardewValley	KeyEventArgs	StardewValley/KeyEventArgs.cs	ok	245
201	StardewValley	KeyEventHandler	StardewValley/KeyEventHandler.cs	ok	95
202	StardewValley	KeyboardDispatcher	StardewValley/KeyboardDispatcher.cs	ok	4931
203	StardewValley	KeyboardInput	StardewValley/KeyboardInput.cs	ok	2562
204	StardewValley	LegacyShims	StardewValley/LegacyShims.cs	ok	717
205	StardewValley	LightSource	StardewValley/LightSource.cs	ok	5373
206	StardewValley	LocalMultiplayer	StardewValley/LocalMultiplayer.cs	ok	6163
207	StardewValley	LocalizedContentManager	StardewValley/LocalizedContentManager.cs	ok	14799
208	StardewValley	LocationContexts	StardewValley/LocationContexts.cs	ok	690
209	StardewValley	LocationRequest	StardewValley/LocationRequest.cs	ok	1035
210	StardewValley	LoggingBinaryWriter	StardewValley/LoggingBinaryWriter.cs	ok	2548
211	StardewValley	MachineDataUtility	StardewValley/MachineDataUtility.cs	ok	11616
212	StardewValley	MapSeat	StardewValley/MapSeat.cs	ok	11015
213	StardewValley	MarriageDialogueReference	StardewValley/MarriageDialogueReference.cs	ok	3678
214	StardewValley	MovieConcession	StardewValley/MovieConcession.cs	ok	2957
215	StardewValley	MovieInvitation	StardewValley/MovieInvitation.cs	ok	1028
216	StardewValley	MovieViewerLockEvent	StardewValley/MovieViewerLockEvent.cs	ok	934
217	StardewValley	Multiplayer	StardewValley/Multiplayer.cs	ok	47884
218	StardewValley	MultipleMutexRequest	StardewValley/MultipleMutexRequest.cs	ok	2200
219	StardewValley	NPC	StardewValley/NPC.cs	ok	212770
220	StardewValley	NPCController	StardewValley/NPCController.cs	ok	3790
221	StardewValley	NPCDialogueResponse	StardewValley/NPCDialogueResponse.cs	ok	709
222	StardewValley	NetFarmerPairDictionary`2	StardewValley/NetFarmerPairDictionary.cs	ok	750
223	StardewValley	NetIntIntArrayDictionary	StardewValley/NetIntIntArrayDictionary.cs	ok	740
224	StardewValley	NetLogRecord	StardewValley/NetLogRecord.cs	ok	121
225	StardewValley	NetLogger	StardewValley/NetLogger.cs	ok	1781
226	StardewValley	NetStringIntArrayDictionary	StardewValley/NetStringIntArrayDictionary.cs	ok	762
227	StardewValley	NetSynchronizer	StardewValley/NetSynchronizer.cs	ok	3412
228	StardewValley	NewDaySynchronizer	StardewValley/NewDaySynchronizer.cs	ok	2751
229	StardewValley	Noise	StardewValley/Noise.cs	ok	5591
230	StardewValley	NoiseGenerator	StardewValley/NoiseGenerator.cs	ok	1636
231	StardewValley	NonInstancedStatic	StardewValley/NonInstancedStatic.cs	ok	130
232	StardewValley	NumberSprite	StardewValley/NumberSprite.cs	ok	1445
233	StardewValley	Object	StardewValley/Object.cs	ok	223984
234	StardewValley	Options	StardewValley/Options.cs	ok	48896
235	StardewValley	Preconditions	StardewValley/Preconditions.cs	ok	20625
236	StardewValley	Program	StardewValley/Program.cs	ok	6454
237	StardewValley	Prop	StardewValley/Prop.cs	ok	1300
238	StardewValley	Proposal	StardewValley/Proposal.cs	ok	1150
239	StardewValley	ProposalResponse	StardewValley/ProposalResponse.cs	ok	87
240	StardewValley	ProposalType	StardewValley/ProposalType.cs	ok	87
241	StardewValley	PurchaseableKeyItem	StardewValley/PurchaseableKeyItem.cs	ok	2653
242	StardewValley	RainDrop	StardewValley/RainDrop.cs	ok	241
243	StardewValley	ReportHasRoomAnotherFarmDelegate	StardewValley/ReportHasRoomAnotherFarmDelegate.cs	ok	91
244	StardewValley	Response	StardewValley/Response.cs	ok	380
245	StardewValley	Rumble	StardewValley/Rumble.cs	ok	2023
246	StardewValley	SaveGame	StardewValley/SaveGame.cs	ok	55195
